Time (s),Ux,Uy,Uz,p
121,0.0,1.0,0.0,0.37873374817931166
122,0.0,1.0,0.0,0.3787260542704134
123,0.0,1.0,0.0,0.3787186317735569
124,0.0,1.0,0.0,0.37871148108038505
125,0.0,1.0,0.0,0.3787046245083783
126,0.0,1.0,0.0,0.378698111208001
127,0.0,1.0,0.0,0.3786919620983634
128,0.0,1.0,0.0,0.37868615077633194
129,0.0,1.0,0.0,0.37868059651709657
130,0.0,1.0,0.0,0.3786752672649675
131,0.0,1.0,0.0,0.37867016935323866
132,0.0,1.0,0.0,0.3786652848698762
133,0.0,1.0,0.0,0.3786605830037259
134,0.0,1.0,0.0,0.37865604059097147
135,0.0,1.0,0.0,0.37865169517353936
136,0.0,1.0,0.0,0.3786475746931876
137,0.0,1.0,0.0,0.37864365682282675
138,0.0,1.0,0.0,0.3786398949905532
139,0.0,1.0,0.0,0.37863631147184407
140,0.0,1.0,0.0,0.37863292870790116
141,0.0,1.0,0.0,0.3786297397431534
142,0.0,1.0,0.0,0.37862672081357285
143,0.0,1.0,0.0,0.37862386672251935
144,0.0,1.0,0.0,0.37862115050573464
145,0.0,1.0,0.0,0.37861854721715443
146,0.0,1.0,0.0,0.3786160376588066
147,0.0,1.0,0.0,0.37861358890673996
148,0.0,1.0,0.0,0.3786112164830279
149,0.0,1.0,0.0,0.37860896003364247
150,0.0,1.0,0.0,0.37860686075456856
151,0.0,1.0,0.0,0.3786049097591403
152,0.0,1.0,0.0,0.3786030691583684
153,0.0,1.0,0.0,0.378601308210839
154,0.0,1.0,0.0,0.37859962041577805
155,0.0,1.0,0.0,0.37859800741876426
156,0.0,1.0,0.0,0.3785964793877781
157,0.0,1.0,0.0,0.3785950451525079
158,0.0,1.0,0.0,0.37859370135574516
159,0.0,1.0,0.0,0.37859242884094335
160,0.0,1.0,0.0,0.3785912068458523
161,0.0,1.0,0.0,0.378590030554858
162,0.0,1.0,0.0,0.37858888158724385
163,0.0,1.0,0.0,0.3785877567350697
164,0.0,1.0,0.0,0.378586668879599
165,0.0,1.0,0.0,0.37858562260601253
166,0.0,1.0,0.0,0.37858463820261046
167,0.0,1.0,0.0,0.37858371213862807
168,0.0,1.0,0.0,0.37858283671085663
169,0.0,1.0,0.0,0.37858200012411347
170,0.0,1.0,0.0,0.37858119128835516
171,0.0,1.0,0.0,0.37858041304802154
172,0.0,1.0,0.0,0.3785796839884449
173,0.0,1.0,0.0,0.37857901545489814
174,0.0,1.0,0.0,0.37857839638658
175,0.0,1.0,0.0,0.3785778034616452
176,0.0,1.0,0.0,0.37857721684990475
177,0.0,1.0,0.0,0.3785766419238557
178,0.0,1.0,0.0,0.37857608226125683
179,0.0,1.0,0.0,0.3785755431407687
180,0.0,1.0,0.0,0.37857501505834623
181,0.0,1.0,0.0,0.3785744911523592
182,0.0,1.0,0.0,0.37857396913876645
183,0.0,1.0,0.0,0.37857347032471206
184,0.0,1.0,0.0,0.37857299768357877
185,0.0,1.0,0.0,0.3785725415070553
186,0.0,1.0,0.0,0.37857209765883576
187,0.0,1.0,0.0,0.37857166246170754
188,0.0,1.0,0.0,0.3785712345837428
189,0.0,1.0,0.0,0.37857081959338973
190,0.0,1.0,0.0,0.37857041337620395
191,0.0,1.0,0.0,0.3785700268977691
192,0.0,1.0,0.0,0.37856966057784786
193,0.0,1.0,0.0,0.37856931043854647
194,0.0,1.0,0.0,0.3785689653356275
195,0.0,1.0,0.0,0.3785686356209944
196,0.0,1.0,0.0,0.3785683316768458
197,0.0,1.0,0.0,0.3785680504882482
198,0.0,1.0,0.0,0.3785677773869703
199,0.0,1.0,0.0,0.3785675122042241
200,0.0,1.0,0.0,0.37856725893498405
201,0.0,1.0,0.0,0.37856701097612233
202,0.0,1.0,0.0,0.37856676639884196
203,0.0,1.0,0.0,0.3785665299251718
204,0.0,1.0,0.0,0.3785662945241508
205,0.0,1.0,0.0,0.3785660571991797
206,0.0,1.0,0.0,0.37856582777403486
207,0.0,1.0,0.0,0.37856560717780885
208,0.0,1.0,0.0,0.3785654033294787
209,0.0,1.0,0.0,0.3785652076521289
210,0.0,1.0,0.0,0.37856501452152835
211,0.0,1.0,0.0,0.3785648136321085
212,0.0,1.0,0.0,0.3785646071306389
213,0.0,1.0,0.0,0.37856439995169844
214,0.0,1.0,0.0,0.37856419825441867
215,0.0,1.0,0.0,0.378563996540507
216,0.0,1.0,0.0,0.3785637982535443
217,0.0,1.0,0.0,0.37856361170934244
218,0.0,1.0,0.0,0.3785634430920514
219,0.0,1.0,0.0,0.37856328167950426
220,0.0,1.0,0.0,0.37856312347894444
221,0.0,1.0,0.0,0.37856296811243884
222,0.0,1.0,0.0,0.37856282402774505
223,0.0,1.0,0.0,0.3785626922897314
224,0.0,1.0,0.0,0.3785625730258169
225,0.0,1.0,0.0,0.37856246539437294
226,0.0,1.0,0.0,0.3785623651133115
227,0.0,1.0,0.0,0.3785622688958456
228,0.0,1.0,0.0,0.37856217488988414
229,0.0,1.0,0.0,0.3785620719955422
230,0.0,1.0,0.0,0.3785619625784772
231,0.0,1.0,0.0,0.37856184859211445
232,0.0,1.0,0.0,0.3785617422327048
233,0.0,1.0,0.0,0.3785616485240834
234,0.0,1.0,0.0,0.3785615733360126
235,0.0,1.0,0.0,0.37856150774779734
236,0.0,1.0,0.0,0.37856145224383336
237,0.0,1.0,0.0,0.3785613913263185
238,0.0,1.0,0.0,0.3785613200737269
239,0.0,1.0,0.0,0.37856124945350156
240,0.0,1.0,0.0,0.37856118608971834
241,0.0,1.0,0.0,0.37856112543369025
242,0.0,1.0,0.0,0.37856106245262106
243,0.0,1.0,0.0,0.3785609904234912
244,0.0,1.0,0.0,0.378560913185972
245,0.0,1.0,0.0,0.3785608373606691
246,0.0,1.0,0.0,0.37856076223580204
247,0.0,1.0,0.0,0.37856068100680224
248,0.0,1.0,0.0,0.37856059607667847
249,0.0,1.0,0.0,0.3785605098948056
250,0.0,1.0,0.0,0.3785604294097532
251,0.0,1.0,0.0,0.3785603615333074
252,0.0,1.0,0.0,0.37856030812312774
253,0.0,1.0,0.0,0.37856026108761115
254,0.0,1.0,0.0,0.3785602191392256
255,0.0,1.0,0.0,0.3785601787528436
256,0.0,1.0,0.0,0.3785601414299204
257,0.0,1.0,0.0,0.3785601117025438
258,0.0,1.0,0.0,0.37856009604360075
259,0.0,1.0,0.0,0.37856008462343094
260,0.0,1.0,0.0,0.3785600706948879
261,0.0,1.0,0.0,0.37856006255894875
262,0.0,1.0,0.0,0.37856006671679465
263,0.0,1.0,0.0,0.3785600820746032
264,0.0,1.0,0.0,0.37856010060939593
265,0.0,1.0,0.0,0.3785601175818806
266,0.0,1.0,0.0,0.37856013262719296
267,0.0,1.0,0.0,0.37856014984896
268,0.0,1.0,0.0,0.378560170033257
269,0.0,1.0,0.0,0.37856019076196484
270,0.0,1.0,0.0,0.3785602101355825
271,0.0,1.0,0.0,0.3785602309140324
272,0.0,1.0,0.0,0.3785602548314052
273,0.0,1.0,0.0,0.37856028147310206
274,0.0,1.0,0.0,0.37856030636670096
275,0.0,1.0,0.0,0.3785603246764306
276,0.0,1.0,0.0,0.37856033857844357
277,0.0,1.0,0.0,0.3785603508715878
278,0.0,1.0,0.0,0.37856036213853034
279,0.0,1.0,0.0,0.37856037158188643
280,0.0,1.0,0.0,0.3785603767051688
281,0.0,1.0,0.0,0.37856038239049156
282,0.0,1.0,0.0,0.3785603879800289
283,0.0,1.0,0.0,0.3785603922415917
284,0.0,1.0,0.0,0.37856039509461054
285,0.0,1.0,0.0,0.37856040005823643
286,0.0,1.0,0.0,0.3785604059527043
287,0.0,1.0,0.0,0.3785604096865217
288,0.0,1.0,0.0,0.3785604085752696
289,0.0,1.0,0.0,0.37856040715738354
290,0.0,1.0,0.0,0.3785604087540282
291,0.0,1.0,0.0,0.37856041720149686
292,0.0,1.0,0.0,0.3785604275481575
293,0.0,1.0,0.0,0.3785604354179769
294,0.0,1.0,0.0,0.37856044074260653
295,0.0,1.0,0.0,0.37856045381757797
296,0.0,1.0,0.0,0.378560489005124
297,0.0,1.0,0.0,0.37856053470759826
298,0.0,1.0,0.0,0.3785605733196444
299,0.0,1.0,0.0,0.37856059680746945
300,0.0,1.0,0.0,0.3785606162896309
301,0.0,1.0,0.0,0.37856064251752963
302,0.0,1.0,0.0,0.37856068073264587
303,0.0,1.0,0.0,0.3785607212747291
304,0.0,1.0,0.0,0.37856076957080137
305,0.0,1.0,0.0,0.378560822864161
306,0.0,1.0,0.0,0.3785608804361865
307,0.0,1.0,0.0,0.37856093439436905
308,0.0,1.0,0.0,0.3785609882322087
309,0.0,1.0,0.0,0.3785610379553934
310,0.0,1.0,0.0,0.3785610886816008
311,0.0,1.0,0.0,0.3785611348347324
312,0.0,1.0,0.0,0.3785611686049721
313,0.0,1.0,0.0,0.37856120047896297
314,0.0,1.0,0.0,0.3785612300104997
315,0.0,1.0,0.0,0.37856127154456726
316,0.0,1.0,0.0,0.3785613180484234
317,0.0,1.0,0.0,0.3785613590551358
318,0.0,1.0,0.0,0.3785613959699788
319,0.0,1.0,0.0,0.37856143226850386
320,0.0,1.0,0.0,0.3785614745138984
321,0.0,1.0,0.0,0.37856152182028474
322,0.0,1.0,0.0,0.3785615702309083
323,0.0,1.0,0.0,0.37856161046890197
324,0.0,1.0,0.0,0.37856164507000545
325,0.0,1.0,0.0,0.3785616752071691
326,0.0,1.0,0.0,0.37856170693232416
327,0.0,1.0,0.0,0.37856173708726404
328,0.0,1.0,0.0,0.37856176547355236
329,0.0,1.0,0.0,0.3785617917176613
330,0.0,1.0,0.0,0.37856181788443416
331,0.0,1.0,0.0,0.3785618422795742
332,0.0,1.0,0.0,0.3785618704805333
333,0.0,1.0,0.0,0.37856189805088436
334,0.0,1.0,0.0,0.37856192515464154
335,0.0,1.0,0.0,0.37856194873602866
336,0.0,1.0,0.0,0.3785619699462707
337,0.0,1.0,0.0,0.3785619868183377
338,0.0,1.0,0.0,0.37856200209274143
339,0.0,1.0,0.0,0.37856201046067506
340,0.0,1.0,0.0,0.3785620321440921
341,0.0,1.0,0.0,0.3785620542320159
342,0.0,1.0,0.0,0.37856205616496463
343,0.0,1.0,0.0,0.37856204090441226
344,0.0,1.0,0.0,0.3785620346279106
345,0.0,1.0,0.0,0.3785620325393475
346,0.0,1.0,0.0,0.37856204791969733
347,0.0,1.0,0.0,0.37856206658527863
348,0.0,1.0,0.0,0.37856207590537233
349,0.0,1.0,0.0,0.37856208059130125
350,0.0,1.0,0.0,0.37856209060044044
351,0.0,1.0,0.0,0.3785621021058829
352,0.0,1.0,0.0,0.37856211873116913
353,0.0,1.0,0.0,0.3785621319414224
354,0.0,1.0,0.0,0.3785621315578615
355,0.0,1.0,0.0,0.378562130077475
356,0.0,1.0,0.0,0.378562140681108
357,0.0,1.0,0.0,0.3785621571952815
358,0.0,1.0,0.0,0.378562173819615
359,0.0,1.0,0.0,0.3785621786968173
360,0.0,1.0,0.0,0.3785621705256942
361,0.0,1.0,0.0,0.3785621513962477
362,0.0,1.0,0.0,0.3785621316293257
363,0.0,1.0,0.0,0.3785621137527904
364,0.0,1.0,0.0,0.378562092458106
365,0.0,1.0,0.0,0.3785620619430455
366,0.0,1.0,0.0,0.3785620340679758
367,0.0,1.0,0.0,0.3785620074784403
368,0.0,1.0,0.0,0.3785619919136621
369,0.0,1.0,0.0,0.37856197863512203
370,0.0,1.0,0.0,0.37856196008782944
371,0.0,1.0,0.0,0.3785619358759012
372,0.0,1.0,0.0,0.3785619169870761
373,0.0,1.0,0.0,0.3785619045712709
374,0.0,1.0,0.0,0.3785619018641006
375,0.0,1.0,0.0,0.3785619030311218
376,0.0,1.0,0.0,0.37856190593333716
377,0.0,1.0,0.0,0.3785619057476967
378,0.0,1.0,0.0,0.3785619077211309
379,0.0,1.0,0.0,0.37856191462945793
380,0.0,1.0,0.0,0.37856192630037017
381,0.0,1.0,0.0,0.37856193837714525
382,0.0,1.0,0.0,0.3785619493053478
383,0.0,1.0,0.0,0.3785619582888571
384,0.0,1.0,0.0,0.37856197016946586
385,0.0,1.0,0.0,0.3785619834602544
386,0.0,1.0,0.0,0.3785619970594996
387,0.0,1.0,0.0,0.37856200641163085
388,0.0,1.0,0.0,0.3785620135744279
389,0.0,1.0,0.0,0.37856202189082844
390,0.0,1.0,0.0,0.37856203459760956
391,0.0,1.0,0.0,0.37856204759735246
392,0.0,1.0,0.0,0.3785620590715267
