Time (s),Ux,Uy,Uz,p
510,0.13497551710698696,0.3457950641671561,0.8195437241196244,0.9072399148425025
511,0.13443837831420816,0.3457975493126318,0.819455180651381,0.9072315838143098
512,0.1338340610934816,0.3457989500309908,0.8193667565162146,0.9072140248522242
513,0.13316609443905858,0.3457993566911595,0.819278578579073,0.9072108239043143
514,0.13243955478219382,0.3458002151959602,0.819191457798286,0.9071963593008001
515,0.1316620134030683,0.3458009607396029,0.8191043421559753,0.9071940778326698
516,0.13083264827234958,0.34580172887447397,0.819017413738948,0.90718015418999
517,0.1299566497362923,0.34580177405893714,0.8189291688018205,0.9071790463533005
518,0.1290344995775033,0.34580168369001074,0.8188399652617179,0.9071669769185478
519,0.1280769285947126,0.34580093814737134,0.8187494339297092,0.9071672267663817
520,0.12708747206114995,0.3458001248270339,0.8186578732561726,0.9071571171522856
521,0.12607510221006749,0.3457987918853696,0.8185645738727172,0.9071606414864681
522,0.12504041877804806,0.34579777523494776,0.8184693398672288,0.907154133758925
523,0.1239906733551419,0.34579664562336787,0.8183713441940469,0.9071589807277697
524,0.12292522795999924,0.34579524490500885,0.8182714050669472,0.9071527719478278
525,0.1218543517835792,0.34579296308961754,0.8181694431987586,0.9071597543514338
526,0.12078256860591986,0.34579050053637345,0.8180656555429747,0.9071590728886805
527,0.11971954125901003,0.3457876765084271,0.8179590382725536,0.9071722130020895
528,0.11866761957299622,0.3457854624697306,0.8178487940916288,0.9071764014722182
529,0.11763399451667446,0.34578315806210763,0.8177349877408991,0.9071907870029849
530,0.11662238052073108,0.3457806277321688,0.8176189382337548,0.9071965374038857
531,0.11563488169754577,0.3457780070333035,0.8174998353125057,0.9072143893258378
532,0.11467105293517586,0.34577631261693703,0.81737735161583,0.90722201887708
533,0.11373923781770354,0.34577479893741997,0.8172509575002231,0.9072378571322193
534,0.11284483463504559,0.34577337562682936,0.8171211940260499,0.9072418719591869
535,0.11199595895389139,0.3457715908405332,0.8169881901492277,0.9072539076254492
536,0.111189552214415,0.3457700997532478,0.8168524516696356,0.9072550788325208
537,0.11042711761052867,0.34576874421935194,0.8167135971179993,0.9072643905998447
538,0.10970811275928982,0.34576790830678283,0.8165718692657806,0.9072634754622018
539,0.10903787669515212,0.34576684647189776,0.8164272088706562,0.9072700219653583
540,0.10841826649226009,0.3457657394525495,0.8162802266463733,0.9072666046933808
541,0.10785181996574279,0.3457641354051094,0.8161309708754533,0.9072717599802427
542,0.10733654177667472,0.3457627346867504,0.8159798084191175,0.9072674443696715
543,0.1068739955075062,0.34576126619169656,0.8158266920731727,0.907270728183552
544,0.10646296006425766,0.34575984288110595,0.8156724077344144,0.9072646355057391
545,0.10610761819580516,0.34575803550257816,0.8155173116258445,0.9072656451703399
546,0.10580736757692524,0.34575643145413476,0.8153617794008844,0.9072545892814659
547,0.10556370872224367,0.34575509851247055,0.8152053094443323,0.9072484726001102
548,0.10537294775418253,0.34575444333775424,0.8150480838607849,0.907231600081027
549,0.10523751177511519,0.3457538333475011,0.8148904452272014,0.9072202746245909
550,0.10515710387233274,0.34575322335724795,0.8147333016649602,0.9072004330490893
551,0.10513180284161186,0.345752116338903,0.8145772527938991,0.9071886628358228
552,0.10515793236106394,0.34575076080500716,0.8144232226461994,0.9071720707962506
553,0.10523451839499112,0.3457491115721006,0.8142713432403382,0.9071655068982446
554,0.10535647704691778,0.34574789159159436,0.8141217723665444,0.907156397408513
555,0.10552260189182706,0.345747236416878,0.8139747104048748,0.9071560332270816
556,0.10573035284582534,0.34574705567902525,0.8138311171994761,0.9071523086165552
557,0.10597833589723296,0.34574703308679366,0.813691581473332,0.907155776188477
558,0.10625945781717283,0.34574712345572,0.8135569783562011,0.9071559219462455
559,0.10657223700901305,0.345747010494562,0.813427453793132,0.9071619453191175
560,0.10691476333583654,0.34574649087323533,0.8133036421088637,0.9071666344472288
561,0.10728613975787622,0.34574612939752974,0.8131852580269501,0.907178744201987
562,0.10767861324013803,0.3457466264266249,0.8130721626333655,0.9071896880203894
563,0.1080913028987608,0.34574773344597315,0.8129652597608099,0.9072052848375115
564,0.10852029496727952,0.3457487049119318,0.8128661225740476,0.9072181397821991
565,0.10896373017948523,0.3457490212031742,0.8127749015928079,0.9072352428250635
566,0.10941626520744169,0.3457489308342478,0.812691168004043,0.9072508096400442
567,0.10987518384992585,0.34574877268862664,0.8126142377622663,0.907270653576447
568,0.11033555287544117,0.34574868231970024,0.8125447163045372,0.9072873028099777
569,0.1107980785104428,0.3457483208439947,0.8124830071675258,0.907306303238557
570,0.11125992306540916,0.34574762048481517,0.8124295722243206,0.9073225175671165
571,0.1117214798019006,0.3457467167955513,0.8123839981101458,0.9073422177927416
572,0.1121772433317539,0.34574583569851897,0.8123464360303174,0.9073596971331659
573,0.1126313294626474,0.3457453160771923,0.8123164278174702,0.9073787128209769
574,0.11308179693383759,0.3457447512714023,0.8122941039834338,0.9073940330450122
575,0.11351214460802386,0.34574382498990686,0.8122792042229783,0.9074122625550433
576,0.11393773057298819,0.3457432827763485,0.8122719234875755,0.9074276605990447
577,0.1143568083243996,0.3457426501938638,0.8122718873321328,0.9074455196340045
578,0.11476472974728855,0.34574140762112593,0.8122790242298782,0.9074582494109088
579,0.11517474689867399,0.3457396454280647,0.8122923738864498,0.9074711259181882
580,0.1155765843173343,0.3457380413796213,0.8123120485560067,0.9074777243200005
581,0.11597694416177895,0.3457366858457254,0.8123376229355381,0.9074848245725393
582,0.11637296239064886,0.3457354658652192,0.8123689390774453,0.9074869195883764
583,0.11676777865620257,0.34573406514686017,0.8124048276670062,0.9074910946347039
584,0.1171601064903926,0.34573255146734316,0.8124449982934024,0.9074914064697719
585,0.11755589084125742,0.3457311733412157,0.8124887966376794,0.907496057236242
586,0.11795350575056927,0.34573031483641503,0.8125363611116462,0.9074968203928061
587,0.11835648865834585,0.3457296822539303,0.8125868783170526,0.9075005031086308
588,0.11875907189571575,0.3457289593025192,0.8126400746584199,0.9074997507479432
589,0.1191672911325441,0.345727920060869,0.8126951883603708,0.9075024405976445
590,0.11957575620916287,0.3457269485949103,0.8127519864877599,0.9075012682309925
591,0.11998848432173546,0.3457257286144041,0.8128095138669128,0.9075033354529227
592,0.12039954911772702,0.3457239438281079,0.8128676540302565,0.90750203282674
593,0.12081237606232827,0.34572191052726414,0.8129258166728953,0.9075045014819075
594,0.12121746788323605,0.34572030647882074,0.8129842248813419,0.9075031976584066
595,0.12162131610380889,0.34571888316823013,0.8130420215672953,0.9075044785841972
596,0.12201580959988279,0.3457174146731763,0.8130990191633632,0.9075016165985605
597,0.12240805057777501,0.34571526841217787,0.8131544148547778,0.9075027869073576
598,0.12278584461879384,0.34571280585893377,0.8132085591622686,0.9075017536291715
599,0.12315540051794431,0.3457105014513109,0.8132608755706676,0.907503991379177
600,0.12350778370277156,0.3457084003737723,0.8133111663806837,0.9075027232442213
601,0.123848804784817,0.3457061863350758,0.8133591624073071,0.9075052131898108
602,0.12417468101943245,0.34570372378283504,0.8134057959207025,0.9075057672033578
603,0.12448986528666865,0.34570114826843296,0.813450591189631,0.9075118571634757
604,0.12478747793095003,0.34569864053072563,0.8134933539605234,0.90751845527768
605,0.12507090825320077,0.3456965168609555,0.8135332517180808,0.9075304573246877
606,0.12533505809763237,0.3456948902202805,0.8135709168507054,0.9075382240797917
607,0.12558698851902247,0.3456937380164691,0.8136060783068413,0.9075478485095565
608,0.1258266528791335,0.34569292469613155,0.8136392204826624,0.9075537123560724
609,0.12605715468077455,0.34569208878356245,0.8136699924072238,0.9075635358202638
610,0.12627286602074364,0.34569113991083866,0.8136988537942227,0.9075717952620928
611,0.12647988233599583,0.3456903491827328,0.8137253389991611,0.9075848066769447
612,0.12667951467707617,0.34569016844488,0.8137498629824113,0.9075950720499045
613,0.12687953216951478,0.3456899877070272,0.8137720775523215,0.9076083156375662
614,0.12707790743276917,0.3456894003090057,0.8137924866121181,0.9076196352520729
615,0.12727810119680966,0.34568867735759456,0.8138106409084276,0.9076347315478691
616,0.12747809987497413,0.34568820292073105,0.8138269142144408,0.9076448771655641
617,0.12768461643269263,0.34568820292073105,0.8138406968796849,0.9076552094110906
618,0.12789731052474912,0.3456883384741206,0.813852509485882,0.907660938479829
619,0.12812096871915904,0.34568858698866817,0.8138620408835697,0.907668599085869
620,0.12835303629182837,0.34568897105660534,0.8138696188350215,0.907671502350395
621,0.12859770730495107,0.3456896714157848,0.8138747805325067,0.9076742368753896
622,0.12885302593166895,0.34569064288174356,0.8138776646232055,0.9076687172624348
623,0.1291226749933631,0.34569150138654425,0.8138776581450304,0.9076618010103743
624,0.12940219321738372,0.3456923824825732,0.8138752261020514,0.9076480024222644
625,0.12969524788542428,0.3456924954437312,0.813869872206387,0.9076360984535725
626,0.12999701079157908,0.3456917724933234,0.8138622778282317,0.907620504131721
627,0.13031319860327178,0.3456915917554706,0.813851974163369,0.907606066067617
628,0.1306371550881363,0.3456924728514996,0.8138396829672707,0.9075836059388828
629,0.1309668848331615,0.34569357987084787,0.8138245060492983,0.9075604130068018
630,0.13129495981196354,0.3456944835601118,0.8138065949171917,0.9075298894710799
631,0.13163530506359716,0.34569470948242775,0.8137853328196641,0.9075016574091576
632,0.13198270403116893,0.34569464170573294,0.8137616348995379,0.9074684251519638
633,0.1323287679087028,0.3456948676280489,0.8137350023893258,0.9074370797401964
634,0.1326661712174581,0.34569540984160724,0.8137059102840478,0.9074002160626
635,0.13300133982258522,0.34569608760855514,0.8136738261663802,0.9073676896410755
636,0.13332992622436374,0.34569708166674545,0.8136395958651338,0.9073319895337877
637,0.13365180675463317,0.3456983694239465,0.8136028909461331,0.907298653357492
638,0.13395742707769154,0.34570024457916904,0.8135641214379079,0.9072628117911168
639,0.1342492738782238,0.3457023456567076,0.813522804345562,0.9072289439506425
640,0.13452291137951022,0.3457044015487796,0.8134795358651078,0.907193382819179
641,0.1347827358017516,0.34570598300499145,0.8134341287794721,0.9071609697500684
642,0.13502231226662223,0.3457071803932661,0.8133872904468142,0.9071283912108944
643,0.13524213038802005,0.34570799371360356,0.8133387574582917,0.907098851505946
644,0.13543457113711324,0.3457085133349303,0.8132892149924555,0.9070680456901618
645,0.13560342872352546,0.34570912332518344,0.8132383634425995,0.9070397294803264
646,0.13574639474581743,0.3457101399756053,0.8131867180097563,0.907010416075382
647,0.13586729376607637,0.345710885519248,0.8131340600083029,0.906983093466414
648,0.1359616724527649,0.34571131477164835,0.8130810784853587,0.9069535367308436
649,0.13603277240438327,0.3457111340337956,0.813027570081782,0.9069271273028694
650,0.13607675068821248,0.3457110210726376,0.8129741285591374,0.9069013769842779
651,0.13609541986772594,0.3457110210726376,0.8129204149818733,0.9068788309974211
652,0.13608904242148406,0.345711224402722,0.81286691187688,0.9068547849412333
653,0.13606230040789638,0.3457111340337956,0.8128133044368664,0.9068347207079995
654,0.1359935422982461,0.34571133736388,0.8127599552959555,0.9068148712910356
655,0.13589942275103342,0.34571154069396437,0.81270625921688,0.9067979855499915
656,0.13579080484539024,0.3457119925385963,0.8126527732707036,0.9067795897882664
657,0.13566129729761467,0.34571215068421746,0.8125993318493234,0.9067658200295665
658,0.1354930614808641,0.3457124669754598,0.8125463986417426,0.9067529266317522
659,0.13530229062367324,0.3457126477133126,0.8124932169275858,0.9067445467828235
660,0.13509923085369588,0.3457131447424077,0.8124398081338207,0.9067353724640855
661,0.13488091469028718,0.3457136417715029,0.8123856431533699,0.9067308164904534
662,0.13463809432590246,0.3457150198976303,0.8123310932469763,0.9067252757546097
663,0.13437192834800468,0.34571633024605963,0.8122760082028083,0.9067226320542638
664,0.13408614871682176,0.3457172791197867,0.8122210962904033,0.906718580569575
665,0.13378730081686682,0.3457175954110291,0.8121652629198449,0.9067182803949227
666,0.1334734491216272,0.3457182279935138,0.8121081306888508,0.9067159892481844
667,0.13314810978587158,0.3457184539158298,0.8120491470271424,0.9067152284994078
668,0.13281661572196227,0.3457188153915353,0.8119889419899392,0.9067102795052139
669,0.13248124478625214,0.3457186346536826,0.8119272885195283,0.9067069750041448
670,0.13214050642994546,0.34571865724591416,0.8118643886531423,0.9067023394168563
671,0.13179849232186566,0.34571867983814575,0.8117995858043278,0.9067007815549077
672,0.13145234422286914,0.3457192220517041,0.8117329851784308,0.9066974123769272
673,0.13110430403945444,0.3457192220517041,0.8116641122812788,0.9066970569352326
674,0.13075442940068643,0.34571944797402004,0.8115933638005205,0.9066950358209177
675,0.1304074626454346,0.34571924464393566,0.8115205785604165,0.9066954374983074
676,0.1300675172760055,0.34571949315848327,0.8114461023414351,0.906693372771076
677,0.1297396976705123,0.34571942538178846,0.8113695110447895,0.9066933260242049
678,0.12942077025088236,0.34571949315848327,0.8112909860812793,0.9066912088219585
679,0.12910924742913202,0.3457189735371565,0.8112102559395536,0.9066926841461412
680,0.12880687503759153,0.3457191316827777,0.8111279271651046,0.9066927355244725
681,0.12851994993733903,0.3457192898283989,0.8110439185987411,0.9066947418146842
682,0.12823836135088415,0.34572028388658915,0.8109585620656221,0.9066933172404407
683,0.127964831213681,0.3457207809156843,0.8108714700603034,0.906692818281232
684,0.12770623227216255,0.34572123276031624,0.8107829414683255,0.9066892684448578
685,0.12746982991984693,0.3457207583234527,0.8106929032357427,0.9066880355232938
686,0.1272610339351594,0.34572046462444195,0.8106020368504345,0.906684767783439
687,0.1270800976719207,0.3457197416730308,0.8105101913232982,0.9066839970198445
688,0.12690264047703512,0.3457197416730308,0.8104178265459273,0.9066796647691805
689,0.12673165558507007,0.3457193801973253,0.8103248405397478,0.9066760012173085
690,0.12657713762635855,0.3457191994594725,0.8102317307476014,0.9066688059180591
691,0.12644983502679089,0.34571820540128223,0.8101383443945759,0.9066642940862446
692,0.12636061856430775,0.3457174146731763,0.8100449965288077,0.906658573709213
693,0.1262869586398435,0.34571628506159646,0.8099514531354561,0.9066569997440777
694,0.12622354754236628,0.3457159009946626,0.8098582275503758,0.9066536676486546
695,0.12618199395704832,0.3457152232277147,0.809765946790859,0.9066535904782366
696,0.1261761728985558,0.34571479397531435,0.8096753226063746,0.906651261257465
697,0.12619038138851713,0.3457135965870397,0.8095860589577288,0.9066523429790089
698,0.12621101380607047,0.3457126025288494,0.8094983327672512,0.906650624299613
699,0.1262429792142233,0.34571090811147964,0.8094120685314958,0.9066519574659869
700,0.12630443115796003,0.3457095525775838,0.8093278974004308,0.9066506543051851
701,0.1264063740927918,0.345707858160214,0.8092458888180684,0.9066532399161569
702,0.12652216084176293,0.3457068641020237,0.8091666195992643,0.9066530424061097
703,0.1266377896592581,0.34570571189821225,0.8090899585055498,0.9066563536485264
704,0.12676340661892446,0.3457052826458119,0.8090163307687762,0.9066563041473659
705,0.12690865368848267,0.3457045145099376,0.808945492778631,0.9066604125892941
706,0.12706525785960415,0.34570419821869525,0.8088777104331409,0.906660913323324
707,0.12724387152397412,0.34570347526828743,0.8088128347096454,0.9066657933876681
708,0.12744254073912537,0.3457032041615083,0.8087512869344803,0.9066667567639696
709,0.12765743990402806,0.345702436025634,0.8086928428784891,0.9066720225025791
710,0.12788604483095867,0.3457021649188548,0.8086377656001944,0.9066743893748342
711,0.12813186588641584,0.3457014419674437,0.8085858852794482,0.9066826682642216
712,0.12837646502510658,0.3457007190160326,0.8085375858227086,0.9066890374579304
713,0.12863705943454679,0.3456991375598208,0.8084924841048943,0.9067006513005232
714,0.12890623258034778,0.3456980079482409,0.8084507692712042,0.9067094122242771
715,0.12918149068477522,0.3456968783366611,0.8084120336386076,0.906721825312229
716,0.12947663897640765,0.3456965846376503,0.808376552240809,0.9067307943715146
717,0.1298057846700938,0.3456960198318604,0.8083440535117202,0.9067437611979847
718,0.13014095904954529,0.345695703540618,0.8083149209951642,0.906754680108852
719,0.13047233673445255,0.3456950709581333,0.8082887559782069,0.9067707346383136
720,0.13081419972519484,0.3456951387348281,0.8082655960914652,0.9067845529255674
721,0.1311785087794862,0.3456951613270597,0.8082449065625368,0.9068017803500105
722,0.13155393990857203,0.34569559057946003,0.8082268639374323,0.906815231055998
723,0.13193724316493263,0.34569550021053363,0.8082111283418526,0.9068319317004517
724,0.1323398551980956,0.34569568094838643,0.8081977662927262,0.9068461551318288
725,0.1327546332228424,0.34569556798722845,0.8081862545138803,0.9068645415928956
726,0.13317072848646663,0.3456958390940076,0.8081765262667,0.9068803530255911
727,0.1336042759556596,0.3456958842784708,0.8081684450127649,0.9068994917775878
728,0.13404568524114507,0.3456966072298819,0.8081622345583844,0.9069145022570019
729,0.1344915297664471,0.34569717203567185,0.8081571534426107,0.9069315206299136
730,0.13493922162842176,0.3456980983171673,0.8081531581820275,0.9069443700225667
731,0.1354036045014281,0.34569841460840967,0.8081501133110676,0.9069603060992903
732,0.1358728151828924,0.3456990020064312,0.8081483412414202,0.9069734660313463
733,0.13634381961965708,0.3456995894044527,0.808147362552544,0.9069899128603484
734,0.13681809987117138,0.34570105789950656,0.8081470586462123,0.9070035086436801
735,0.13729426218113353,0.3457023456567076,0.8081468831607398,0.9070192922167134
736,0.13777517368332565,0.3457038141517614,0.8081469946759432,0.9070315217347412
737,0.13825636681478853,0.345704717840022,0.8081471968938093,0.9070463478448755
738,0.1387337529076044,0.3457060507816862,0.8081475033919585,0.9070576875965135
739,0.13921086327882795,0.34570713520880286,0.8081475208121465,0.9070710000985868
740,0.13968516247797066,0.34570853592716194,0.8081473768773303,0.9070806530810175
741,0.14015923552929432,0.345709484800889,0.8081468376670911,0.9070922689711731
742,0.14062805054272143,0.34571065959693204,0.8081460049301056,0.907099975265138
743,0.1410937462190525,0.34571142773280633,0.8081445667724824,0.907109585042907
744,0.1415509944527778,0.34571253475215463,0.8081427167649414,0.907116051033561
745,0.14200106765745735,0.34571321251910253,0.8081402587148397,0.9071248152010524
746,0.14243642940629633,0.3457141839850612,0.8081374313074893,0.9071301901443459
747,0.14286033244376653,0.3457148391597775,0.8081339928675457,0.9071373338382656
748,0.14326997858108298,0.345715991363589,0.8081302063905836,0.9071406182050623
749,0.1436710532136717,0.3457168950518496,0.8081259178960994,0.9071454948884404
750,0.14405960458044903,0.3457182505857454,0.8081213055749632,0.9071466808532881
751,0.144437404053255,0.3457191316827777,0.8081160548059907,0.9071504233263843
752,0.14479689119805103,0.3457204194399787,0.8081105440000016,0.9071514311824285
753,0.14513937586955214,0.3457213909059374,0.8081045105090043,0.9071551551874346
754,0.14545994814361393,0.34572274643983325,0.8080982685217574,0.9071559328198846
755,0.1457632602569841,0.34572362753686553,0.8080916798631906,0.9071593082720643
756,0.14604544777205233,0.3457248249251402,0.8080851462102703,0.9071601744157203
757,0.14631337848109918,0.3457256156532461,0.8080785154791444,0.9071639771509744
758,0.14656200571090502,0.34572688081821557,0.8080720811527694,0.9071655224245
759,0.146795408829457,0.345727807099711,0.8080656437446769,0.9071701125886
760,0.14700503161110762,0.34572916263260356,0.8080595498002905,0.9071725602683992
761,0.14719551430118508,0.34573022446748863,0.8080537362333505,0.9071777286960284
762,0.14736136591988191,0.3457317833314688,0.8080486139988173,0.9071799262918463
763,0.14750926017332341,0.3457329807197435,0.8080439748796024,0.9071843352034679
764,0.14763616401155918,0.3457344492147973,0.808040082614341,0.9071859881430037
765,0.14775035211986867,0.34573544327298755,0.80803664285112,0.9071902673468673
766,0.14784737318097305,0.345736821399115,0.8080339422813487,0.9071921419337907
767,0.147927903767884,0.34573779286507367,0.8080317655748089,0.9071965142991893
768,0.14798415436407972,0.3457390806222747,0.8080304534118083,0.9071982855256452
769,0.14802200208301491,0.3457399165348438,0.8080298080889505,0.9072020137126882
