Time (s),Ux,Uy,Uz,p
310,0.0,0.0,0.0,0.9995764220049355
311,0.0,0.0,0.0,0.9995883125491867
312,0.0,0.0,0.0,0.9995975592633111
313,0.0,0.0,0.0,0.9996055866275171
314,0.0,0.0,0.0,0.9996185095038316
315,0.0,0.0,0.0,0.9996418122298538
316,0.0,0.0,0.0,0.9996639308384636
317,0.0,0.0,0.0,0.9996954140812191
318,0.0,0.0,0.0,0.9997344438626369
319,0.0,0.0,0.0,0.9997701196183439
320,0.0,0.0,0.0,0.9997894622945617
321,0.0,0.0,0.0,0.9997966436449068
322,0.0,0.0,0.0,0.9997968644781146
323,0.0,0.0,0.0,0.9997984824408257
324,0.0,0.0,0.0,0.999800716893862
325,0.0,0.0,0.0,0.9997931576525779
326,0.0,0.0,0.0,0.9997743111942606
327,0.0,0.0,0.0,0.9997486223994122
328,0.0,0.0,0.0,0.9997168954383836
329,0.0,0.0,0.0,0.999678937148157
330,0.0,0.0,0.0,0.9996300773101164
331,0.0,0.0,0.0,0.9995686215191498
332,0.0,0.0,0.0,0.9995000012087668
333,0.0,0.0,0.0,0.999437218755094
334,0.0,0.0,0.0,0.9993792976858323
335,0.0,0.0,0.0,0.9993161403022504
336,0.0,0.0,0.0,0.9992457272016768
337,0.0,0.0,0.0,0.9991691965172136
338,0.0,0.0,0.0,0.9990893553443504
339,0.0,0.0,0.0,0.9990053028946382
340,0.0,0.0,0.0,0.9989168987556523
341,0.0,0.0,0.0,0.9988269122666297
342,0.0,0.0,0.0,0.9987331814528326
343,0.0,0.0,0.0,0.9986385807298969
344,0.0,0.0,0.0,0.9985494510743629
345,0.0,0.0,0.0,0.9984672554116364
346,0.0,0.0,0.0,0.9983882017370457
347,0.0,0.0,0.0,0.9983045588678947
348,0.0,0.0,0.0,0.9982188422159305
349,0.0,0.0,0.0,0.9981282651647803
350,0.0,0.0,0.0,0.9980404828759581
351,0.0,0.0,0.0,0.9979577439972381
352,0.0,0.0,0.0,0.9978828209074196
353,0.0,0.0,0.0,0.9978068842851318
354,0.0,0.0,0.0,0.9977308242562615
355,0.0,0.0,0.0,0.9976505280182786
356,0.0,0.0,0.0,0.997573520274259
357,0.0,0.0,0.0,0.997496913959491
358,0.0,0.0,0.0,0.9974316721537357
359,0.0,0.0,0.0,0.9973668763372496
360,0.0,0.0,0.0,0.9973102747396217
361,0.0,0.0,0.0,0.9972524432883624
362,0.0,0.0,0.0,0.99721017651598
363,0.0,0.0,0.0,0.9971723997748954
364,0.0,0.0,0.0,0.9971520156889786
365,0.0,0.0,0.0,0.9971275745960423
366,0.0,0.0,0.0,0.997113697479247
367,0.0,0.0,0.0,0.997088562257749
368,0.0,0.0,0.0,0.9970727902478886
369,0.0,0.0,0.0,0.9970490870528527
370,0.0,0.0,0.0,0.9970388416006991
371,0.0,0.0,0.0,0.9970232571655602
372,0.0,0.0,0.0,0.9970196222364679
373,0.0,0.0,0.0,0.9970059395838305
374,0.0,0.0,0.0,0.9970028805901999
375,0.0,0.0,0.0,0.9969943873894368
376,0.0,0.0,0.0,0.9969976174356352
377,0.0,0.0,0.0,0.9969915532109654
378,0.0,0.0,0.0,0.9969919057876876
379,0.0,0.0,0.0,0.9969812335688634
380,0.0,0.0,0.0,0.996974728145403
381,0.0,0.0,0.0,0.9969605787441611
382,0.0,0.0,0.0,0.9969519703095431
383,0.0,0.0,0.0,0.9969398153804943
384,0.0,0.0,0.0,0.9969366886633474
385,0.0,0.0,0.0,0.996934802731904
386,0.0,0.0,0.0,0.9969404122519893
387,0.0,0.0,0.0,0.9969461009416933
388,0.0,0.0,0.0,0.9969522470025151
389,0.0,0.0,0.0,0.996956417763767
390,0.0,0.0,0.0,0.9969634342102769
391,0.0,0.0,0.0,0.996970232782824
392,0.0,0.0,0.0,0.9969795752494047
393,0.0,0.0,0.0,0.9969903880287941
394,0.0,0.0,0.0,0.9970027200752569
395,0.0,0.0,0.0,0.9970147369424999
396,0.0,0.0,0.0,0.997026515528056
397,0.0,0.0,0.0,0.9970375436076863
398,0.0,0.0,0.0,0.99704963926081
399,0.0,0.0,0.0,0.9970637639564618
400,0.0,0.0,0.0,0.9970781391902147
401,0.0,0.0,0.0,0.997090566094935
402,0.0,0.0,0.0,0.9971009321854027
403,0.0,0.0,0.0,0.9971109187910804
404,0.0,0.0,0.0,0.9971199718977645
405,0.0,0.0,0.0,0.9971289778332272
406,0.0,0.0,0.0,0.9971378141350604
